model name,query index,verifcation time,verifcation memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
SquareGrid-PT-040204,3,0,0,NONE,FALSE,240,272,240,272,0.000172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-040204,4,0,0,NONE,FALSE,240,272,240,272,0.000169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-040204,5,0,0,NONE,FALSE,240,272,240,272,0.000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-040204,6,0,0,NONE,FALSE,240,272,240,272,0.000169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-040204,7,0,0,NONE,FALSE,240,272,240,272,0.000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-040204,8,0,0,NONE,FALSE,240,272,240,272,0.000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-040204,9,0,0,NONE,FALSE,240,272,240,272,0.000167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,1,0,0,NONE,FALSE,896,1056,896,1056,0.000624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,10,0,0,NONE,FALSE,896,1056,896,1056,0.000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,11,0,0,NONE,FALSE,896,1056,896,1056,0.000624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,12,0,0,NONE,FALSE,896,1056,896,1056,0.000626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,13,0,0,NONE,FALSE,896,1056,896,1056,0.000626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,14,0,0,NONE,FALSE,896,1056,896,1056,0.000634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,15,0,0,NONE,FALSE,896,1056,896,1056,0.00094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,16,0,0,NONE,FALSE,896,1056,896,1056,0.000627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,2,0,0,NONE,FALSE,896,1056,896,1056,0.000639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,3,0,0,NONE,FALSE,896,1056,896,1056,0.000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,4,0,0,NONE,FALSE,896,1056,896,1056,0.000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,5,0,0,NONE,FALSE,896,1056,896,1056,0.000644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,6,0,0,NONE,FALSE,896,1056,896,1056,0.000631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,7,0,0,NONE,FALSE,896,1056,896,1056,0.000629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,8,0,0,NONE,FALSE,896,1056,896,1056,0.000646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-080408,9,0,0,NONE,FALSE,896,1056,896,1056,0.000639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,1,0,0,NONE,FALSE,1380,1640,1380,1640,0.001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,10,0,0,NONE,FALSE,1380,1640,1380,1640,0.001313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,11,0,0,NONE,FALSE,1380,1640,1380,1640,0.001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,12,0,0,NONE,FALSE,1380,1640,1380,1640,0.000995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,13,0,0,NONE,FALSE,1380,1640,1380,1640,0.000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,14,0,0,NONE,FALSE,1380,1640,1380,1640,0.000992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,15,0,0,NONE,FALSE,1380,1640,1380,1640,0.000991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,16,0,0,NONE,FALSE,1380,1640,1380,1640,0.000995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,2,0,0,NONE,FALSE,1380,1640,1380,1640,0.000998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,3,0,0,NONE,FALSE,1380,1640,1380,1640,0.00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,4,0,0,NONE,FALSE,1380,1640,1380,1640,0.001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,5,0,0,NONE,FALSE,1380,1640,1380,1640,0.001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,6,0,0,NONE,FALSE,1380,1640,1380,1640,0.000994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,7,0,0,NONE,FALSE,1380,1640,1380,1640,0.001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,8,0,0,NONE,FALSE,1380,1640,1380,1640,0.001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-100510,9,0,0,NONE,FALSE,1380,1640,1380,1640,0.001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,1,0,0,NONE,FALSE,2301,2756,2301,2756,0.001939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,10,0,0,NONE,FALSE,2301,2756,2301,2756,0.001781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,11,0,0,NONE,FALSE,2301,2756,2301,2756,0.001748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,12,0,0,NONE,FALSE,2301,2756,2301,2756,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,13,0,0,NONE,FALSE,2301,2756,2301,2756,0.001923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,14,0,0,NONE,FALSE,2301,2756,2301,2756,0.001783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,15,0,0,NONE,FALSE,2301,2756,2301,2756,0.001749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,16,0,0,NONE,FALSE,2301,2756,2301,2756,0.001755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,2,0,0,NONE,FALSE,2301,2756,2301,2756,0.001748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,3,0,0,NONE,FALSE,2301,2756,2301,2756,0.001778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,4,0,0,NONE,FALSE,2301,2756,2301,2756,0.001772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,5,0,0,NONE,FALSE,2301,2756,2301,2756,0.00185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,6,0,0,NONE,FALSE,2301,2756,2301,2756,0.001844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,7,0,0,NONE,FALSE,2301,2756,2301,2756,0.001962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,8,0,0,NONE,FALSE,2301,2756,2301,2756,0.001748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SquareGrid-PT-130613,9,0,0,NONE,FALSE,2301,2756,2301,2756,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,1,0,0,NONE,FALSE,4,1,0,0,1.5e-05,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,10,0,0,NONE,FALSE,4,1,4,1,1.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,11,0,0,NONE,FALSE,4,1,4,1,1.6e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,12,0,0,NONE,FALSE,4,1,3,1,1.8e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,13,0,0,NONE,FALSE,4,1,0,0,1.7e-05,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,14,0,0,NONE,FALSE,4,1,0,0,1.6e-05,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,15,0,0,NONE,FALSE,4,1,4,1,1.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,16,0,0,NONE,FALSE,4,1,3,1,1.7e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,2,0,0,NONE,FALSE,4,1,0,0,1.2e-05,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,3,0,0,NONE,FALSE,4,1,0,0,1.1e-05,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,4,0,0,NONE,FALSE,4,1,3,1,1.3e-05,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,5,0,0,NONE,FALSE,4,1,4,1,1.2e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,6,0,0,NONE,FALSE,4,1,4,1,1.6e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,7,0,0,NONE,FALSE,4,1,3,1,2.1e-05,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,8,0,0,NONE,FALSE,4,1,0,0,1.8e-05,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN01,9,0,0,NONE,FALSE,4,1,4,1,1.8e-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,1,0,0,NONE,FALSE,20,8,12,8,2.9e-05,73,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,10,0,0,NONE,FALSE,20,8,8,3,2.8e-05,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,11,0,0,NONE,FALSE,20,8,0,0,2.4e-05,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,12,0,0,NONE,FALSE,20,8,12,6,2.9e-05,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,13,0,0,NONE,FALSE,20,8,0,0,2.4e-05,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,14,0,0,NONE,FALSE,20,8,0,0,2.3e-05,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,15,0,0,NONE,FALSE,20,8,10,4,2.8e-05,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,16,0,0,NONE,FALSE,20,8,16,7,3.5e-05,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,2,0,0,NONE,FALSE,20,8,0,0,2.5e-05,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,3,0,0,NONE,FALSE,20,8,0,0,2.5e-05,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,4,0,0,NONE,FALSE,20,8,0,0,2.5e-05,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,5,0,0,NONE,FALSE,20,8,20,8,2.3e-05,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,6,0,0,NONE,FALSE,20,8,12,8,2.7e-05,73,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,7,0,0,NONE,FALSE,20,8,0,0,2.4e-05,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,8,0,0,NONE,FALSE,20,8,20,8,Parameters: -r 3 0,1,2,3,4,5,6,7,8 -d 300 -q 0 -x 8 MCC2021/Sudoku-PT-AN02/model.pnml MCC2021/Sudoku-PT-AN02/ReachabilityCardinality.xml --write-reduced output/verifypn-release-EP+/with-e+/Sudoku-PT-AN02.8.pnml --noverify Search=OverApprox,Trace=DISABLED,State_Space_Exploration=DISABLED,Structural_Reduction=KBOUND_PRESERVING,Struct_Red_Timout=300,Stubborn_Reduction=ENABLED,Query_Simplication=DISABLED,Siphon_Trap=DISABLED,LPSolve_Timeout=10Finished parsing modelSkipping linear-programming (-q 0)Query size reduced from 12 to 12 nodes ( 0 percent reduction).Size of net before structural reductions: 20 places, 8 transitionsSize of net after structural reductions: 20 places, 8 transitionsStructural reduction finished after 2e-05 secondsNet reduction is enabled.Removed transitions: 0Removed places: 0Applications of rule A: 0Applications of rule B: 0Applications of rule C: 0Applications of rule D: 0Applications of rule E: 0Applications of rule F: 0Applications of rule G: 0Applications of rule H: 0Applications of rule I: 0Applications of rule J: 0Applications of rule K: 0Applications of rule L: 0Applications of rule M: 0Applications of rule N: 0Applications of rule O: 0Applications of rule P: 0Applications of rule Q: 0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN02,9,0,0,NONE,FALSE,20,8,0,0,2.5e-05,1,0,0,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,1,0,0,NONE,FALSE,54,27,54,27,5.4e-05,56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,10,0,0,NONE,FALSE,54,27,25,13,6.3e-05,0,0,0,0,0,0,26,14,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,11,0,0,NONE,FALSE,54,27,4,1,5.6e-05,0,0,0,0,0,0,26,26,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,12,0,0,NONE,FALSE,54,27,24,13,6.5e-05,0,0,0,0,0,0,25,14,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,13,0,0,NONE,FALSE,54,27,29,15,6.5e-05,0,0,0,0,0,0,22,12,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,14,0,0,NONE,FALSE,54,27,14,5,6.2e-05,0,0,0,0,0,0,25,22,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,15,0,0,NONE,FALSE,54,27,25,13,6.5e-05,0,0,0,0,0,0,23,14,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,16,0,0,NONE,FALSE,54,27,23,10,6.5e-05,0,0,0,0,0,0,23,17,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,2,0,0,NONE,FALSE,54,27,27,27,6.9e-05,54568,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,3,0,0,NONE,FALSE,54,27,54,27,4.8e-05,56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,4,0,0,NONE,FALSE,54,27,27,27,6.3e-05,54568,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,5,0,0,NONE,FALSE,54,27,54,27,4.8e-05,56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,6,0,0,NONE,FALSE,54,27,27,27,6.4e-05,54568,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,7,0,0,NONE,FALSE,54,27,27,27,6.5e-05,54568,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,8,0,0,NONE,FALSE,54,27,27,27,Parameters: -r 3 0,1,2,3,4,5,6,7,8 -d 300 -q 0 -x 8 MCC2021/Sudoku-PT-AN03/model.pnml MCC2021/Sudoku-PT-AN03/ReachabilityCardinality.xml --write-reduced output/verifypn-release-EP+/with-e+/Sudoku-PT-AN03.8.pnml --noverify Search=OverApprox,Trace=DISABLED,State_Space_Exploration=DISABLED,Structural_Reduction=KBOUND_PRESERVING,Struct_Red_Timout=300,Stubborn_Reduction=ENABLED,Query_Simplication=DISABLED,Siphon_Trap=DISABLED,LPSolve_Timeout=10Finished parsing modelSkipping linear-programming (-q 0)Query size reduced from 13 to 14 nodes ( -7.69231 percent reduction).Size of net before structural reductions: 54 places, 27 transitionsSize of net after structural reductions: 27 places, 27 transitionsStructural reduction finished after 6e-05 secondsNet reduction is enabled.Removed transitions: 0Removed places: 27Applications of rule A: 0Applications of rule B: 0Applications of rule C: 0Applications of rule D: 0Applications of rule E: 0Applications of rule F: 27Applications of rule G: 0Applications of rule H: 0Applications of rule I: 0Applications of rule J: 0Applications of rule K: 0Applications of rule L: 0Applications of rule M: 0Applications of rule N: 0Applications of rule O: 0Applications of rule P: 0Applications of rule Q: 0,54568,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN03,9,0,0,NONE,FALSE,54,27,23,12,6.5e-05,551,0,0,0,0,0,25,15,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,1,0,0,NONE,FALSE,112,64,112,64,0.000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,10,0,0,NONE,FALSE,112,64,4,1,0.000101,0,0,0,0,0,0,63,63,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,11,0,0,NONE,FALSE,112,64,4,1,0.0001,0,0,0,0,0,0,63,63,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,12,0,0,NONE,FALSE,112,64,29,15,0.00011,0,0,0,0,0,0,61,49,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,13,0,0,NONE,FALSE,112,64,4,1,0.000102,0,0,0,0,0,0,63,63,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,14,0,0,NONE,FALSE,112,64,17,6,0.000106,0,0,0,0,0,0,62,58,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,15,0,0,NONE,FALSE,112,64,9,4,0.000103,0,0,0,0,0,0,64,60,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,16,0,0,NONE,FALSE,112,64,4,1,0.0001,0,0,0,0,0,0,63,63,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,2,0,0,NONE,FALSE,112,64,112,64,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,3,0,0,NONE,FALSE,112,64,112,64,7.9e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,4,0,0,NONE,FALSE,112,64,48,64,0.000118,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,5,0,0,NONE,FALSE,112,64,112,64,9.6e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,6,0,0,NONE,FALSE,112,64,48,64,0.000114,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,7,0,0,NONE,FALSE,112,64,112,64,9.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,8,0,0,NONE,FALSE,112,64,112,64,9.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN04,9,0,0,NONE,FALSE,112,64,40,19,0.000114,13080,0,0,0,0,0,57,45,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,1,0,0,NONE,FALSE,200,125,200,125,0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,10,0,0,NONE,FALSE,200,125,29,12,0.000184,0,0,0,0,0,0,123,113,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,11,0,0,NONE,FALSE,200,125,30,13,0.000182,0,0,0,0,0,0,122,112,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,12,0,0,NONE,FALSE,200,125,4,1,0.000174,0,0,0,0,0,0,124,124,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,13,0,0,NONE,FALSE,200,125,18,7,0.000177,0,0,0,0,0,0,123,118,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,14,0,0,NONE,FALSE,200,125,4,1,0.000171,0,0,0,0,0,0,124,124,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,15,0,0,NONE,FALSE,200,125,18,7,0.000176,0,0,0,0,0,0,123,118,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,16,0,0,NONE,FALSE,200,125,18,7,0.000174,0,0,0,0,0,0,123,118,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,2,0,0,NONE,FALSE,200,125,75,125,0.000214,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,3,0,0,NONE,FALSE,200,125,200,125,0.000223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,4,0,0,NONE,FALSE,200,125,200,125,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,5,0,0,NONE,FALSE,200,125,200,125,0.000142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,6,0,0,NONE,FALSE,200,125,200,125,0.000241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,7,0,0,NONE,FALSE,200,125,75,125,0.000216,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,8,0,0,NONE,FALSE,200,125,200,125,0.000236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN05,9,0,0,NONE,FALSE,200,125,14,6,0.000174,15,0,0,0,0,0,124,119,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,1,0,0,NONE,FALSE,324,216,324,216,0.000295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,10,0,0,NONE,FALSE,324,216,34,14,0.000282,0,0,0,0,0,0,214,202,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,11,0,0,NONE,FALSE,324,216,32,17,0.000286,0,0,0,0,0,0,215,199,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,12,0,0,NONE,FALSE,324,216,19,8,0.00028,0,0,0,0,0,0,214,208,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,13,0,0,NONE,FALSE,324,216,42,21,0.000288,0,0,0,0,0,0,212,195,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,14,0,0,NONE,FALSE,324,216,20,8,0.00028,0,0,0,0,0,0,214,208,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,15,0,0,NONE,FALSE,324,216,20,8,0.000278,0,0,0,0,0,0,214,208,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,16,0,0,NONE,FALSE,324,216,48,21,0.000288,0,0,0,0,0,0,212,195,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,2,0,0,NONE,FALSE,324,216,324,216,0.000288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,3,0,0,NONE,FALSE,324,216,324,216,0.000294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,4,0,0,NONE,FALSE,324,216,324,216,0.000311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,5,0,0,NONE,FALSE,324,216,324,216,0.000251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,6,0,0,NONE,FALSE,324,216,324,216,0.000261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,7,0,0,NONE,FALSE,324,216,324,216,0.000251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,8,0,0,NONE,FALSE,324,216,324,216,0.000272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN06,9,0,0,NONE,FALSE,324,216,48,22,0.000293,12044,0,0,0,0,0,212,194,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,1,0,0,NONE,FALSE,490,343,490,343,0.000452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,10,0,0,NONE,FALSE,490,343,4,1,0.000454,0,0,0,0,0,0,342,342,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,11,0,0,NONE,FALSE,490,343,66,31,0.000453,0,0,0,0,0,0,340,312,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,12,0,0,NONE,FALSE,490,343,34,16,0.000438,0,0,0,0,0,0,341,327,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,13,0,0,NONE,FALSE,490,343,46,19,0.000438,0,0,0,0,0,0,338,324,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,14,0,0,NONE,FALSE,490,343,42,17,0.000438,0,0,0,0,0,0,340,326,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,15,0,0,NONE,FALSE,490,343,62,30,0.000453,0,0,0,0,0,0,340,313,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,16,0,0,NONE,FALSE,490,343,66,31,0.000443,0,0,0,0,0,0,339,312,0,1,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,2,0,0,NONE,FALSE,490,343,490,343,0.000618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudoku-PT-AN07,3,0,0,NONE,FALSE,490,343,490,343,0.000602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
