model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
ShieldRVt-PT-030A,3,0.0,4980,TRUE,TRUE,243,243,242,241,0.003185,0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030A,4,0.0,5016,FALSE,TRUE,243,243,242,241,0.003415,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030A,5,50.5279,269224,TRUE,FALSE,243,243,240,240,0.00136,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-030A,6,0.0,4952,FALSE,TRUE,243,243,242,241,0.003337,0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030A,7,22.3065,108572,FALSE,FALSE,243,243,242,241,0.003158,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030A,8,157.003,755268,FALSE,FALSE,243,243,243,242,0.002105,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030A,9,0.0,5016,TRUE,TRUE,243,243,242,241,0.003442,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030B,1,0.019762,6984,FALSE,FALSE,1503,1503,247,247,0.004904,0,1138,117,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-030B,10,0.168618,6916,FALSE,FALSE,1503,1503,244,244,0.004594,0,1140,118,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2
ShieldRVt-PT-030B,11,0.0,816048,NONE,FALSE,1503,1503,251,251,0.004951,0,1131,115,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,5
ShieldRVt-PT-030B,12,0.0,5072,TRUE,TRUE,1503,1503,261,260,0.005111,0,1122,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57
ShieldRVt-PT-030B,13,0.002112,7036,TRUE,FALSE,1503,1503,257,257,0.004172,0,1126,111,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,10
ShieldRVt-PT-030B,14,0.0,5064,TRUE,TRUE,1503,1503,247,247,0.004221,0,1138,116,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,15
ShieldRVt-PT-030B,15,0.0,5060,FALSE,TRUE,1503,1503,247,247,0.004224,0,1138,116,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-030B,16,0.0,5064,TRUE,TRUE,1503,1503,256,255,0.004047,0,1127,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ShieldRVt-PT-030B,2,0.002585,6040,FALSE,FALSE,1503,1503,4,4,0.002965,9,1138,119,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-030B,3,0.0,5032,TRUE,TRUE,1503,1503,248,248,0.004801,0,1134,117,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,7
ShieldRVt-PT-030B,4,0.60338,6984,TRUE,FALSE,1503,1503,246,246,0.004705,0,1138,116,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4
ShieldRVt-PT-030B,5,0.00256,7004,FALSE,FALSE,1503,1503,251,251,0.004129,0,1133,115,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,9
ShieldRVt-PT-030B,6,0.0,4940,TRUE,TRUE,1503,1503,241,241,0.004589,0,1142,118,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-030B,7,0.0,5056,FALSE,TRUE,1503,1503,248,248,0.004934,0,1137,117,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4
ShieldRVt-PT-030B,8,0.0,4996,FALSE,TRUE,1503,1503,243,243,0.004836,0,1140,119,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-030B,9,0.166141,6972,FALSE,FALSE,1503,1503,243,243,0.004805,0,1141,117,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-040A,1,0.0,762832,NONE,FALSE,323,323,322,321,0.005261,0,1,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,10,75.1782,288208,TRUE,FALSE,323,323,322,321,0.00445,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,11,0.0,5340,FALSE,TRUE,323,323,322,321,0.005473,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,12,0.0,749940,NONE,FALSE,323,323,322,321,0.005515,0,1,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,13,0.0,5216,FALSE,TRUE,323,323,320,320,0.001377,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-040A,14,0.0,915052,NONE,FALSE,323,323,322,321,0.005563,0,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,15,0.0,916588,NONE,FALSE,323,323,323,322,0.003736,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,16,0.0,5280,FALSE,TRUE,323,323,322,321,0.005349,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,2,7.46176,46968,FALSE,FALSE,323,323,322,321,0.005012,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,3,0.019572,7192,TRUE,FALSE,323,323,322,321,0.005415,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,4,0.0,5228,TRUE,TRUE,323,323,322,321,0.004872,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,5,0.0,818884,NONE,FALSE,323,323,320,320,0.001428,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-040A,6,0.0,5280,FALSE,TRUE,323,323,322,321,0.005056,0,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,7,0.801481,8296,FALSE,FALSE,323,323,320,320,0.001417,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-040A,8,0.0,906872,NONE,FALSE,323,323,322,321,0.005188,0,1,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040A,9,0.064235,7188,FALSE,FALSE,323,323,323,322,0.003463,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040B,1,0.0,5208,TRUE,TRUE,2003,2003,322,322,0.006701,0,1522,158,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-040B,10,0.002198,7248,FALSE,FALSE,2003,2003,331,331,0.006485,0,1514,154,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,7
ShieldRVt-PT-040B,11,7.83201,37452,FALSE,FALSE,2003,2003,326,326,0.006675,0,1518,158,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-040B,12,0.0,5280,FALSE,TRUE,2003,2003,327,327,0.006474,0,1516,156,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3
ShieldRVt-PT-040B,13,4.90387,24196,TRUE,FALSE,2003,2003,326,326,0.007484,0,1517,158,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,47
ShieldRVt-PT-040B,14,0.0,866884,NONE,FALSE,2003,2003,323,323,0.006388,0,1521,157,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-040B,15,0.0,5344,FALSE,TRUE,2003,2003,328,328,0.005568,0,1515,157,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4
ShieldRVt-PT-040B,16,0.002101,7252,TRUE,FALSE,2003,2003,333,333,0.005552,0,1510,157,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,6
ShieldRVt-PT-040B,2,0.003087,7236,TRUE,FALSE,2003,2003,326,326,0.004219,0,1518,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ShieldRVt-PT-040B,3,0.002593,5980,TRUE,FALSE,2003,2003,2,2,0.004347,3,1520,159,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040B,4,0.0,5280,TRUE,TRUE,2003,2003,325,325,0.006909,0,1520,157,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-040B,5,0.002337,7272,FALSE,FALSE,2003,2003,337,336,0.006796,0,1506,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
ShieldRVt-PT-040B,6,0.0,4064,FALSE,TRUE,2003,2003,2,2,0.004352,3,1520,159,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-040B,7,0.002352,7296,TRUE,FALSE,2003,2003,343,342,0.01044,0,1504,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80
ShieldRVt-PT-040B,8,0.0,5344,FALSE,TRUE,2003,2003,332,332,0.006462,0,1513,152,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,7
ShieldRVt-PT-040B,9,0.0,5220,FALSE,TRUE,2003,2003,322,322,0.006585,0,1520,157,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3
ShieldRVt-PT-050A,1,0.0,5600,FALSE,TRUE,403,403,402,401,0.007426,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,10,12.3448,50064,TRUE,FALSE,403,403,402,401,0.006816,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,11,0.0,5532,FALSE,TRUE,403,403,402,401,0.006315,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,12,0.0,5600,FALSE,TRUE,403,403,402,401,0.007893,0,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,13,0.0,5596,FALSE,TRUE,403,403,402,401,0.007795,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,14,0.0,5640,TRUE,TRUE,403,403,402,401,0.008266,0,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,15,0.0,5600,FALSE,TRUE,403,403,402,401,0.007859,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,16,0.0,5600,TRUE,TRUE,403,403,402,401,0.00673,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,2,0.0,5596,FALSE,TRUE,403,403,402,401,0.007443,0,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,3,6.1092,29480,FALSE,FALSE,403,403,402,401,0.00734,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,4,0.0,5592,TRUE,TRUE,403,403,402,401,0.007424,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,5,168.259,582536,TRUE,FALSE,403,403,402,401,0.007572,0,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,6,0.0,5596,FALSE,TRUE,403,403,402,401,0.007368,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,7,0.0,769156,NONE,FALSE,403,403,402,401,0.007483,0,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,8,0.0,5592,TRUE,TRUE,403,403,402,401,0.007431,0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050A,9,30.4661,114780,FALSE,FALSE,403,403,402,401,0.00717,0,1,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-050B,1,0.0,655536,NONE,FALSE,2503,2503,415,415,0.010068,0,1888,195,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,62
ShieldRVt-PT-050B,10,0.0,5572,TRUE,TRUE,2503,2503,404,404,0.007312,0,1900,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2
ShieldRVt-PT-050B,11,0.752551,7892,FALSE,FALSE,2503,2503,410,410,0.007725,0,1893,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,41
ShieldRVt-PT-050B,12,0.0,5608,FALSE,TRUE,2503,2503,409,409,0.007016,0,1896,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3
ShieldRVt-PT-050B,13,0.002151,7476,FALSE,FALSE,2503,2503,403,403,0.008094,0,1900,198,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,25
ShieldRVt-PT-050B,14,0.002089,7536,TRUE,FALSE,2503,2503,419,418,0.008435,0,1888,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ShieldRVt-PT-050B,15,0.0,5520,FALSE,TRUE,2503,2503,401,401,0.007877,0,1902,198,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-050B,16,0.0,5628,FALSE,TRUE,2503,2503,421,421,0.007777,0,1884,191,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,11
ShieldRVt-PT-050B,2,0.002422,7476,FALSE,FALSE,2503,2503,403,403,0.008364,0,1900,198,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3
ShieldRVt-PT-050B,3,0.0,5620,FALSE,TRUE,2503,2503,412,412,0.011557,0,1891,194,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,75
ShieldRVt-PT-050B,4,6.60614,25856,FALSE,FALSE,2503,2503,407,407,0.008798,0,1896,194,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,5
ShieldRVt-PT-050B,5,0.0,5604,FALSE,TRUE,2503,2503,411,411,0.008987,0,1894,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,31
ShieldRVt-PT-050B,6,0.0,562180,NONE,FALSE,2503,2503,410,410,0.007296,0,1895,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-050B,7,31.468,104080,TRUE,FALSE,2503,2503,407,407,0.007032,0,1897,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2
ShieldRVt-PT-050B,8,0.002249,7544,TRUE,FALSE,2503,2503,405,405,0.008161,0,1898,198,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,5
ShieldRVt-PT-050B,9,0.002543,7564,FALSE,FALSE,2503,2503,415,415,0.007351,0,1888,196,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,9
ShieldRVt-PT-100A,1,0.0,377172,NONE,FALSE,803,803,802,801,0.02536,0,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,10,0.0,377416,NONE,FALSE,803,803,802,801,0.022653,0,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,11,0.0,407072,NONE,FALSE,803,803,800,800,0.003538,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-100A,12,0.0,7152,TRUE,TRUE,803,803,802,801,0.020431,0,1,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,13,0.0,404416,NONE,FALSE,803,803,802,801,0.020623,0,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,14,0.0,7088,TRUE,TRUE,803,803,802,801,0.023438,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,15,0.0,7084,FALSE,TRUE,803,803,802,801,0.020039,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,16,0.0,424820,NONE,FALSE,803,803,802,801,0.024685,0,1,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,2,0.0,7108,TRUE,TRUE,803,803,800,800,0.004346,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-100A,3,0.0,7172,FALSE,TRUE,803,803,802,801,0.027443,0,1,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,4,0.160171,7732,FALSE,FALSE,803,803,800,800,0.004039,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-100A,5,0.0,392844,NONE,FALSE,803,803,800,800,0.004007,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-100A,6,0.0,7172,TRUE,TRUE,803,803,802,801,0.022647,0,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,7,0.0,368252,NONE,FALSE,803,803,802,801,0.025223,0,1,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,8,0.0,7152,TRUE,TRUE,803,803,802,801,0.025918,0,1,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100A,9,77.432,155084,TRUE,FALSE,803,803,802,801,0.024977,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100B,1,0.001888,5968,TRUE,FALSE,5003,5003,2,2,0.013163,3,3800,399,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100B,10,71.3713,189388,TRUE,FALSE,5003,5003,812,812,0.027199,0,3792,392,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,6
ShieldRVt-PT-100B,11,0.0,438952,NONE,FALSE,5003,5003,816,816,0.040245,0,3789,395,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,186
ShieldRVt-PT-100B,12,0.490938,8296,FALSE,FALSE,5003,5003,812,812,0.018572,0,3792,397,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3
ShieldRVt-PT-100B,13,0.0,511736,NONE,FALSE,5003,5003,820,820,0.018775,0,3784,394,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,10
ShieldRVt-PT-100B,14,0.0,7108,FALSE,TRUE,5003,5003,804,804,0.018244,0,3799,398,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-100B,15,17.3727,44224,FALSE,FALSE,5003,5003,804,804,0.019067,0,3800,398,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-100B,16,0.001726,7772,TRUE,FALSE,5003,5003,812,812,0.016626,0,3792,398,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,4
ShieldRVt-PT-100B,2,87.4361,209512,FALSE,FALSE,5003,5003,803,803,0.021556,0,3801,398,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
ShieldRVt-PT-100B,3,0.0,7124,FALSE,TRUE,5003,5003,808,808,0.02172,0,3796,397,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3
ShieldRVt-PT-100B,4,151.067,478940,TRUE,FALSE,5003,5003,803,803,0.020776,0,3800,397,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2
ShieldRVt-PT-100B,5,0.0,7108,TRUE,TRUE,5003,5003,804,804,0.019347,0,3800,397,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-100B,6,13.7887,35376,TRUE,FALSE,5003,5003,801,801,0.018822,0,3802,398,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1
ShieldRVt-PT-100B,7,0.0,4056,FALSE,TRUE,5003,5003,2,2,0.011732,3,3800,399,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100B,8,0.002645,6028,FALSE,FALSE,5003,5003,4,4,0.011633,9,3798,399,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ShieldRVt-PT-100B,9,0.001893,7812,TRUE,FALSE,5003,5003,814,814,0.030151,0,3790,396,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,145
SimpleLoadBal-PT-02,1,0.0,4272,NONE,FALSE,32,45,0,0,0.000146,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-02,10,0.0,4272,NONE,FALSE,32,45,0,0,0.000145,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-02,11,0.0,4256,FALSE,TRUE,32,45,28,42,0.000442,424,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
SimpleLoadBal-PT-02,12,0.00277,6144,TRUE,FALSE,32,45,26,40,0.000506,290,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
SimpleLoadBal-PT-02,13,0.002375,6196,TRUE,FALSE,32,45,30,43,0.000654,574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SimpleLoadBal-PT-02,14,0.0,4076,NONE,FALSE,32,45,0,0,0.000184,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-02,15,0.002216,6044,TRUE,FALSE,32,45,28,42,0.000608,424,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
SimpleLoadBal-PT-02,16,0.00203,6208,TRUE,FALSE,32,45,24,39,0.000432,190,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6
SimpleLoadBal-PT-02,2,0.0,4264,FALSE,TRUE,32,45,24,39,0.000464,224,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,12
SimpleLoadBal-PT-02,3,0.001925,6208,TRUE,FALSE,32,45,26,40,0.000649,245,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
SimpleLoadBal-PT-02,4,0.002013,6220,FALSE,FALSE,32,45,26,40,0.00073,292,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
SimpleLoadBal-PT-02,5,0.0,4268,NONE,FALSE,32,45,0,0,0.000207,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-02,6,0.0,4076,NONE,FALSE,32,45,0,0,0.00014,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-02,7,0.0,4072,NONE,FALSE,32,45,0,0,0.000231,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-02,8,0.0,4252,TRUE,TRUE,32,45,23,38,0.000438,158,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,12
SimpleLoadBal-PT-02,9,0.0,4268,NONE,FALSE,32,45,0,0,0.00023,1,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
SimpleLoadBal-PT-05,1,0.0,4736,FALSE,TRUE,59,180,41,166,0.004007,5717,10,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,60
SimpleLoadBal-PT-05,10,0.0,4816,FALSE,TRUE,59,180,46,170,0.00373,18224,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,60
SimpleLoadBal-PT-05,11,0.0,4800,FALSE,TRUE,59,180,39,165,0.003694,4754,11,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,60
SimpleLoadBal-PT-05,12,0.002306,6700,FALSE,FALSE,59,180,38,164,0.002942,3473,12,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,60
SimpleLoadBal-PT-05,13,0.0,4732,TRUE,TRUE,59,180,38,164,0.003613,3954,11,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,75
SimpleLoadBal-PT-05,14,0.0,4812,FALSE,TRUE,59,180,45,169,0.003663,12966,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,60
SimpleLoadBal-PT-05,15,0.0,4736,TRUE,TRUE,59,180,37,163,0.003572,3038,12,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,75
SimpleLoadBal-PT-05,16,0.0,4812,FALSE,TRUE,59,180,46,170,0.003712,13962,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,45
SimpleLoadBal-PT-05,2,0.0,4816,TRUE,TRUE,59,180,45,169,0.004316,13098,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,60
SimpleLoadBal-PT-05,3,0.0,4732,FALSE,TRUE,59,180,38,164,0.002979,3473,12,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,60
SimpleLoadBal-PT-05,4,0.0,4824,FALSE,TRUE,59,180,51,173,0.003019,38454,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60
SimpleLoadBal-PT-05,5,0.080204,6760,TRUE,FALSE,59,180,42,167,0.003579,6470,10,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,45
SimpleLoadBal-PT-05,6,0.0,4804,FALSE,TRUE,59,180,40,165,0.003669,5282,10,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,75
SimpleLoadBal-PT-05,7,0.0,4732,FALSE,TRUE,59,180,37,163,0.003831,3038,12,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,75
SimpleLoadBal-PT-05,8,0.0,4804,FALSE,TRUE,59,180,41,166,0.003739,5717,10,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,60
SimpleLoadBal-PT-05,9,0.0,4820,FALSE,TRUE,59,180,46,170,0.004508,22352,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,75
SimpleLoadBal-PT-10,1,0.0,6544,TRUE,TRUE,104,605,69,578,0.020803,2142623,18,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,270
SimpleLoadBal-PT-10,10,0.034824,7588,TRUE,FALSE,104,605,67,577,0.026191,1775386,19,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,270
SimpleLoadBal-PT-10,11,0.0,6532,FALSE,TRUE,104,605,68,578,0.024871,1854414,19,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,240
SimpleLoadBal-PT-10,12,0.0,6532,TRUE,TRUE,104,605,67,577,0.020335,1393272,20,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,240
SimpleLoadBal-PT-10,13,0.0,6476,FALSE,TRUE,104,605,65,575,0.022371,1182296,20,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,300
SimpleLoadBal-PT-10,14,0.0,6532,FALSE,TRUE,104,605,64,575,0.026436,1222072,20,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,300
SimpleLoadBal-PT-10,15,0.0,6548,FALSE,TRUE,104,605,71,580,0.025549,3830454,16,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,270
SimpleLoadBal-PT-10,16,0.0,6556,FALSE,TRUE,104,605,68,577,0.021998,2009812,18,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,300
SimpleLoadBal-PT-10,2,0.0,6548,TRUE,TRUE,104,605,76,583,0.024747,6540522,14,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,240
SimpleLoadBal-PT-10,3,0.0,6472,FALSE,TRUE,104,605,63,574,0.027615,937982,21,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,300
