model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
ASLink-PT-04a,2,19.0165,30352,FALSE,FALSE,1016,1554,726,1313,0.01094,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,3,0.0,217152,NONE,FALSE,1016,1554,728,1314,0.012155,0,164,47,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,4,0.0,8528,FALSE,TRUE,1016,1554,730,1315,0.010582,0,163,48,56,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,5,0.473794,8692,FALSE,FALSE,1016,1554,760,1336,0.011193,0,161,41,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,33
ASLink-PT-04a,6,0.0,8428,TRUE,TRUE,1016,1554,728,1314,0.012151,0,164,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,7,0.0,8420,FALSE,TRUE,1016,1554,726,1313,0.012094,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04a,8,0.0,8604,TRUE,TRUE,1016,1554,762,1339,0.013238,0,161,46,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ASLink-PT-04a,9,0.471922,8528,FALSE,FALSE,1016,1554,728,1314,0.012885,0,164,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-04b,1,0.0,8516,TRUE,TRUE,2034,2567,735,1320,0.013155,0,1124,81,63,17,0,6,0,0,0,0,0,0,0,0,0,0,0,92
ASLink-PT-04b,10,0.0,8424,FALSE,TRUE,2034,2567,727,1314,0.017795,0,1126,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,100
ASLink-PT-04b,11,0.0,8428,FALSE,TRUE,2034,2567,729,1316,0.015146,0,1125,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,99
ASLink-PT-04b,12,0.0,8564,TRUE,TRUE,2034,2567,747,1329,0.018765,0,1119,78,60,17,0,6,0,0,0,0,0,0,0,0,0,0,0,85
ASLink-PT-04b,13,0.0,342984,NONE,FALSE,2034,2567,737,1322,0.01804,0,1120,79,61,17,0,8,0,0,0,0,0,0,0,0,0,0,0,100
ASLink-PT-04b,14,0.0,8428,TRUE,TRUE,2034,2567,727,1314,0.017653,0,1126,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,100
ASLink-PT-04b,15,2.98087,11492,FALSE,FALSE,2034,2567,727,1314,0.017924,0,1127,77,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,100
ASLink-PT-04b,16,0.420601,8760,FALSE,FALSE,2034,2567,734,1319,0.018638,0,1125,81,63,17,0,6,0,0,0,0,0,0,0,0,0,0,0,92
ASLink-PT-04b,2,0.373053,8792,TRUE,FALSE,2034,2567,739,1323,0.018667,0,1120,74,60,17,0,8,0,0,0,0,0,0,0,0,0,0,0,101
ASLink-PT-04b,3,15.9111,88352,FALSE,FALSE,2034,2567,734,1320,0.018647,0,1119,81,62,17,0,8,0,0,0,0,0,0,0,0,0,0,0,101
ASLink-PT-04b,4,0.033705,8592,TRUE,FALSE,2034,2567,732,1319,0.018452,0,1122,80,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,99
ASLink-PT-04b,5,0.12576,8524,FALSE,FALSE,2034,2567,727,1314,0.017999,0,1125,79,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,102
ASLink-PT-04b,6,0.230548,8528,FALSE,FALSE,2034,2567,736,1319,0.01774,0,1126,73,61,17,0,6,0,0,0,0,0,0,0,0,0,0,0,97
ASLink-PT-04b,7,0.0,8424,FALSE,TRUE,2034,2567,728,1315,0.015006,0,1125,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0,100
