"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L"
"CloudReconfiguration-PT-318","8","61.33","11380","FALSE","FALSE","2587","3099","129","1517","2047","123","0","110","0","0","4","153","1","142","0","0"
"CloudReconfiguration-PT-318","9","300.00","24004","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-319","1","159.01","20596","TRUE","FALSE","2587","3099","130","1518","2046","122","0","110","0","0","4","153","1","143","0","0"
"CloudReconfiguration-PT-319","10","60.48","11440","FALSE","FALSE","2587","3099","132","1534","2045","122","0","109","0","0","4","154","1","141","0","0"
"CloudReconfiguration-PT-319","11","60.33","11440","TRUE","FALSE","2587","3099","132","1567","2044","121","0","109","0","0","4","153","1","144","0","0"
"CloudReconfiguration-PT-319","12","61.38","11444","TRUE","FALSE","2587","3099","133","1527","2037","121","0","109","0","0","4","156","1","147","0","0"
"CloudReconfiguration-PT-319","13","133.79","22012","FALSE","FALSE","2587","3099","130","1519","2045","123","0","110","0","0","4","153","1","143","0","0"
"CloudReconfiguration-PT-319","14","61.97","11440","TRUE","FALSE","2587","3099","132","1580","2041","121","0","110","0","0","4","154","1","145","0","0"
"CloudReconfiguration-PT-319","15","62.22","11440","TRUE","FALSE","2587","3099","137","1558","2039","119","0","106","0","0","4","153","1","146","0","0"
"CloudReconfiguration-PT-319","16","130.06","21040","FALSE","FALSE","2587","3099","128","1516","2048","123","0","110","0","0","4","153","1","142","0","0"
"CloudReconfiguration-PT-319","2","61.52","11444","FALSE","FALSE","2587","3099","128","1516","2047","123","0","110","0","0","4","153","1","143","0","0"
"CloudReconfiguration-PT-319","3","61.22","11448","FALSE","FALSE","2587","3099","131","1567","2047","121","0","109","0","0","4","154","1","141","0","0"
"CloudReconfiguration-PT-319","4","147.62","24240","TRUE","FALSE","2587","3099","132","1522","2043","122","0","109","0","0","4","153","1","144","0","0"
"CloudReconfiguration-PT-319","5","158.41","20592","FALSE","FALSE","2587","3099","128","1516","2048","122","0","110","0","0","4","153","1","143","0","0"
"CloudReconfiguration-PT-319","6","60.31","11440","TRUE","FALSE","2587","3099","132","1618","2047","123","0","110","0","0","4","153","1","139","0","0"
"CloudReconfiguration-PT-319","7","62.26","11444","TRUE","FALSE","2587","3099","134","1585","2042","121","0","108","0","0","4","154","1","143","0","0"
"CloudReconfiguration-PT-319","8","61.08","11448","TRUE","FALSE","2587","3099","129","1517","2046","123","0","110","0","0","4","153","1","143","0","0"
"CloudReconfiguration-PT-319","9","61.34","11444","FALSE","FALSE","2587","3099","133","1573","2042","123","0","109","0","0","4","154","1","142","0","0"
"CloudReconfiguration-PT-320","1","62.46","11372","FALSE","FALSE","2587","3099","132","1521","2039","122","0","109","0","0","4","153","1","148","0","0"
"CloudReconfiguration-PT-320","10","61.14","11368","FALSE","FALSE","2587","3099","129","1517","2045","123","0","110","0","0","4","153","1","144","0","0"
"CloudReconfiguration-PT-320","11","67.49","11364","TRUE","FALSE","2587","3099","126","1679","2041","121","0","110","0","0","4","153","1","152","0","0"
"CloudReconfiguration-PT-320","12","61.33","11364","FALSE","FALSE","2587","3099","135","1526","2038","120","0","109","0","0","4","154","1","147","0","0"
"CloudReconfiguration-PT-320","13","61.57","11364","TRUE","FALSE","2587","3099","133","1629","2032","120","0","110","0","0","4","155","1","154","0","0"
"CloudReconfiguration-PT-320","14","61.20","11364","TRUE","FALSE","2587","3099","142","1716","2030","119","0","107","0","0","4","154","1","148","0","0"
"CloudReconfiguration-PT-320","15","300.00","24124","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-320","16","300.00","24040","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-320","2","205.51","25848","TRUE","FALSE","2587","3099","128","1516","2049","123","0","110","0","0","4","153","1","141","0","0"
"CloudReconfiguration-PT-320","3","61.52","11368","FALSE","FALSE","2587","3099","130","1527","2045","123","0","110","0","0","4","154","1","142","0","0"
"CloudReconfiguration-PT-320","4","66.59","11368","FALSE","FALSE","2587","3099","130","1712","2031","121","0","109","0","0","4","156","1","156","0","0"
"CloudReconfiguration-PT-320","5","62.20","11364","FALSE","FALSE","2587","3099","133","1614","2041","122","0","109","0","0","4","154","1","144","0","0"
"CloudReconfiguration-PT-320","6","61.29","11368","FALSE","FALSE","2587","3099","130","1519","2047","122","0","109","0","0","4","153","1","142","0","0"
"CloudReconfiguration-PT-320","7","61.01","11364","TRUE","FALSE","2587","3099","129","1516","2046","123","0","110","0","0","4","153","1","143","0","0"
"CloudReconfiguration-PT-320","8","63.07","11368","TRUE","FALSE","2587","3099","132","1679","2034","122","0","107","0","0","4","155","1","151","0","0"
"CloudReconfiguration-PT-320","9","261.35","29356","TRUE","FALSE","2587","3099","133","1590","2046","122","0","110","0","0","4","153","1","140","0","0"
"CloudReconfiguration-PT-401","1","300.00","37568","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-401","10","61.74","14196","TRUE","FALSE","3554","4263","197","1503","2814","163","0","154","0","0","5","220","1","170","0","0"
"CloudReconfiguration-PT-401","11","300.00","35452","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-401","12","67.34","14200","FALSE","FALSE","3554","4263","196","1503","2814","164","0","154","0","0","5","221","1","169","0","0"
"CloudReconfiguration-PT-401","13","61.85","14196","TRUE","FALSE","3554","4263","197","1509","2814","163","0","154","0","0","5","220","1","170","0","0"
"CloudReconfiguration-PT-401","14","61.36","14196","TRUE","FALSE","3554","4263","199","1527","2810","164","0","155","0","0","5","221","1","170","0","0"
"CloudReconfiguration-PT-401","15","60.98","14200","TRUE","FALSE","3554","4263","208","1561","2811","154","0","155","0","0","0","220","1","169","0","0"
"CloudReconfiguration-PT-401","16","63.10","14196","TRUE","FALSE","3554","4263","206","1843","2805","162","0","153","0","0","5","221","1","170","0","0"
"CloudReconfiguration-PT-401","2","65.23","14196","FALSE","FALSE","3554","4263","187","1723","2811","163","0","154","0","0","5","221","1","182","0","0"
"CloudReconfiguration-PT-401","3","300.00","28060","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-401","4","300.00","49760","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-401","5","300.00","55320","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-401","6","60.65","14196","FALSE","FALSE","3554","4263","203","1565","2807","163","0","153","0","0","5","222","1","169","0","0"
"CloudReconfiguration-PT-401","7","62.89","14196","TRUE","FALSE","3554","4263","203","1834","2801","164","0","151","0","0","5","227","1","169","0","0"
"CloudReconfiguration-PT-401","8","62.00","14200","FALSE","FALSE","3554","4263","199","1551","2813","164","0","154","0","0","5","220","1","168","0","0"
"CloudReconfiguration-PT-401","9","61.93","14196","FALSE","FALSE","3554","4263","205","1513","2803","160","0","152","0","0","5","220","1","176","0","0"
"CloudReconfiguration-PT-402","1","64.35","14180","TRUE","FALSE","3554","4263","197","1503","2814","162","0","154","0","0","5","220","1","171","0","0"
"CloudReconfiguration-PT-402","10","300.00","61204","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","11","60.90","14184","FALSE","FALSE","3554","4263","207","1519","2805","162","0","153","0","0","5","220","1","173","0","0"
"CloudReconfiguration-PT-402","12","300.00","54508","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","13","300.00","50508","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","14","300.00","54648","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","15","61.64","14180","FALSE","FALSE","3554","4263","196","1503","2811","164","0","153","0","0","5","220","1","173","0","0"
"CloudReconfiguration-PT-402","16","66.95","14180","FALSE","FALSE","3554","4263","196","1504","2815","164","0","154","0","0","5","220","1","169","0","0"
"CloudReconfiguration-PT-402","2","300.00","32300","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","3","300.00","54036","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","4","63.39","14180","TRUE","FALSE","3554","4263","204","1587","2808","160","0","155","0","0","5","220","1","172","0","0"
"CloudReconfiguration-PT-402","5","61.66","14180","FALSE","FALSE","3554","4263","201","1509","2808","163","0","155","0","0","5","220","1","172","0","0"
"CloudReconfiguration-PT-402","6","300.00","67336","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","7","61.56","14180","FALSE","FALSE","3554","4263","196","1503","2815","164","0","155","0","0","5","220","1","169","0","0"
"CloudReconfiguration-PT-402","8","300.00","55300","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CloudReconfiguration-PT-402","9","61.42","14180","FALSE","FALSE","3554","4263","202","1530","2810","161","0","153","0","0","5","220","1","171","0","0"
"DES-PT-00a","1","0.16","6576","FALSE","FALSE","115","76","112","57","3","2","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","10","0.15","6572","TRUE","FALSE","115","76","109","56","4","1","0","14","0","2","2","0","0","0","0","0"
"DES-PT-00a","11","0.15","6576","TRUE","FALSE","115","76","112","57","3","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","12","0.27","6576","FALSE","FALSE","115","76","109","56","4","1","0","14","0","2","2","0","0","0","0","0"
"DES-PT-00a","13","27.20","32720","FALSE","FALSE","115","76","112","57","3","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","14","10.44","16560","TRUE","FALSE","115","76","109","56","4","1","0","14","0","2","2","0","0","0","0","0"
"DES-PT-00a","15","24.15","27560","FALSE","FALSE","115","76","113","59","2","2","0","14","0","0","1","0","0","0","0","0"
"DES-PT-00a","16","131.07","93080","TRUE","FALSE","115","76","113","58","2","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","2","0.13","6576","FALSE","FALSE","115","76","113","58","2","0","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","3","0.15","6576","FALSE","FALSE","115","76","109","56","4","1","0","14","0","2","2","0","0","0","0","0"
"DES-PT-00a","4","76.60","62476","FALSE","FALSE","115","76","112","58","3","3","0","14","0","0","1","0","0","0","0","0"
"DES-PT-00a","5","0.15","6576","TRUE","FALSE","115","76","109","56","4","1","0","14","0","2","2","0","0","0","0","0"
"DES-PT-00a","6","8.46","14172","TRUE","FALSE","115","76","109","56","4","1","0","14","0","2","2","0","0","0","0","0"
"DES-PT-00a","7","19.38","24188","FALSE","FALSE","115","76","113","58","2","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","8","0.16","6576","TRUE","FALSE","115","76","112","57","3","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00a","9","0.20","6572","TRUE","FALSE","115","76","112","57","3","2","0","14","0","0","2","0","0","0","0","0"
"DES-PT-00b","1","0.33","7112","TRUE","FALSE","271","230","118","67","115","27","0","11","0","4","2","0","0","7","0","1"
"DES-PT-00b","10","300.01","253844","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-00b","11","99.18","109636","FALSE","FALSE","271","230","119","69","121","23","0","11","0","4","2","0","0","4","0","0"
"DES-PT-00b","12","2.04","8680","FALSE","FALSE","271","230","124","74","108","26","0","9","0","3","1","0","0","10","0","2"
"DES-PT-00b","13","0.23","7112","TRUE","FALSE","271","230","119","68","119","26","0","12","0","4","2","0","0","3","0","0"
"DES-PT-00b","14","300.00","243468","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-00b","15","0.23","6848","FALSE","FALSE","271","230","117","66","120","27","0","12","0","4","2","0","0","3","0","0"
"DES-PT-00b","16","0.49","7112","TRUE","FALSE","271","230","121","71","116","25","0","11","0","4","2","0","0","5","0","0"
"DES-PT-00b","2","300.01","258348","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-00b","3","85.71","102484","TRUE","FALSE","271","230","115","63","120","29","0","13","0","4","2","0","0","3","0","0"
"DES-PT-00b","4","0.35","7116","FALSE","FALSE","271","230","126","78","111","26","0","12","0","4","1","0","0","5","0","0"
"DES-PT-00b","5","73.84","77496","FALSE","FALSE","271","230","115","63","118","29","0","13","0","4","2","0","0","5","0","0"
"DES-PT-00b","6","0.26","7112","TRUE","FALSE","271","230","122","72","116","25","0","11","0","4","2","0","0","4","0","0"
"DES-PT-00b","7","41.08","45784","FALSE","FALSE","271","230","117","65","119","26","0","13","0","4","2","0","0","5","0","0"
"DES-PT-00b","8","88.88","106076","FALSE","FALSE","271","230","116","64","119","29","0","13","0","4","2","0","0","3","0","0"
"DES-PT-00b","9","0.29","6852","FALSE","FALSE","271","230","115","63","119","29","0","13","0","4","2","0","0","4","0","0"
"DES-PT-01a","1","0.18","6576","FALSE","FALSE","119","76","115","59","0","7","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","10","0.74","6576","FALSE","FALSE","119","76","116","59","0","5","2","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","11","0.16","6576","FALSE","FALSE","119","76","115","59","0","7","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","12","0.20","6572","TRUE","FALSE","119","76","115","59","0","6","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","13","0.25","6576","FALSE","FALSE","119","76","113","58","0","6","3","14","0","0","3","0","1","0","0","0"
"DES-PT-01a","14","0.16","6576","FALSE","FALSE","119","76","115","59","0","4","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","15","0.85","6576","FALSE","FALSE","119","76","114","57","0","4","3","14","0","0","3","0","0","1","0","0"
"DES-PT-01a","16","0.31","6576","FALSE","FALSE","119","76","115","59","0","7","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","2","0.16","6576","FALSE","FALSE","119","76","116","60","0","6","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","3","0.41","6576","FALSE","FALSE","119","76","115","58","1","3","0","14","0","2","2","0","0","0","0","0"
"DES-PT-01a","4","0.40","6576","FALSE","FALSE","119","76","115","58","1","3","0","14","0","2","2","0","0","0","0","0"
"DES-PT-01a","5","0.23","6576","TRUE","FALSE","119","76","116","60","0","3","3","14","0","0","2","0","0","0","0","0"
"DES-PT-01a","6","0.16","6576","FALSE","FALSE","119","76","115","58","0","6","3","14","0","0","3","0","0","0","0","0"
"DES-PT-01a","7","0.73","6576","FALSE","FALSE","119","76","113","58","0","6","3","14","0","0","3","0","1","0","0","0"
"DES-PT-01a","8","0.20","6576","FALSE","FALSE","119","76","113","57","0","2","3","14","0","0","4","0","1","0","0","0"
"DES-PT-01a","9","1.31","6576","FALSE","FALSE","119","76","112","58","0","7","3","14","0","0","2","0","1","0","0","0"
"DES-PT-01b","1","2.91","8308","FALSE","FALSE","284","235","128","73","111","28","0","11","0","5","3","0","1","9","0","1"
"DES-PT-01b","10","0.38","7148","FALSE","FALSE","284","235","129","77","112","31","0","11","0","5","3","0","1","4","0","0"
"DES-PT-01b","11","1.00","7148","TRUE","FALSE","284","235","123","73","117","32","0","11","0","5","3","0","1","6","0","0"
"DES-PT-01b","12","1.88","7172","TRUE","FALSE","284","235","123","67","117","33","0","13","0","5","3","0","1","3","0","0"
"DES-PT-01b","13","0.36","7152","FALSE","FALSE","284","235","131","70","118","31","0","13","0","3","2","0","0","1","0","0"
"DES-PT-01b","14","0.45","7148","TRUE","FALSE","284","235","129","74","112","32","0","12","0","5","3","0","1","5","0","0"
"DES-PT-01b","15","0.41","7148","FALSE","FALSE","284","235","138","78","108","31","0","12","0","3","2","0","0","5","0","0"
"DES-PT-01b","16","0.39","7152","TRUE","FALSE","284","235","125","70","113","31","0","12","0","5","3","0","1","7","0","0"
"DES-PT-01b","2","1.55","7152","TRUE","FALSE","284","235","127","75","118","27","0","9","0","5","3","0","1","4","0","0"
"DES-PT-01b","3","3.61","8768","FALSE","FALSE","284","235","123","68","117","32","0","12","0","5","3","0","1","4","0","0"
"DES-PT-01b","4","0.38","7148","TRUE","FALSE","284","235","125","69","116","33","0","13","0","5","3","0","1","2","0","0"
"DES-PT-01b","5","5.56","9080","FALSE","FALSE","284","235","131","76","110","34","0","12","0","5","3","0","1","4","0","0"
"DES-PT-01b","6","0.40","7148","TRUE","FALSE","284","235","137","78","109","29","0","13","0","4","1","0","0","7","0","0"
"DES-PT-01b","7","3.82","8560","TRUE","FALSE","284","235","133","76","106","29","0","12","0","3","3","0","1","11","0","0"
"DES-PT-01b","8","0.39","6888","FALSE","FALSE","284","235","123","68","119","32","0","12","0","5","3","0","1","2","0","0"
"DES-PT-01b","9","0.39","6884","TRUE","FALSE","284","235","124","73","120","29","0","12","0","5","3","0","1","3","0","0"
"DES-PT-02a","1","0.32","6576","TRUE","FALSE","123","80","123","65","0","4","0","14","0","0","1","0","0","0","0","0"
"DES-PT-02a","10","0.13","6576","TRUE","FALSE","123","80","121","63","1","2","0","14","0","1","2","0","0","0","0","0"
"DES-PT-02a","11","6.37","11068","TRUE","FALSE","123","80","123","64","0","1","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","12","8.24","14040","FALSE","FALSE","123","80","123","64","0","1","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","13","0.22","6576","FALSE","FALSE","123","80","123","64","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","14","10.64","14460","FALSE","FALSE","123","80","123","64","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","15","0.19","6576","FALSE","FALSE","123","80","123","64","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","16","0.14","6576","TRUE","FALSE","123","80","123","64","0","1","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","2","0.19","6576","FALSE","FALSE","123","80","123","64","0","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","3","45.72","42140","FALSE","FALSE","123","80","123","64","0","2","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","4","13.29","19212","TRUE","FALSE","123","80","123","64","0","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","5","10.67","16628","FALSE","FALSE","123","80","123","64","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","6","0.19","6576","FALSE","FALSE","123","80","123","64","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","7","4.45","10204","FALSE","FALSE","123","80","123","64","0","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","8","0.20","6576","TRUE","FALSE","123","80","123","64","0","2","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02a","9","17.66","22620","FALSE","FALSE","123","80","123","64","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-02b","1","0.39","6904","FALSE","FALSE","288","239","128","71","120","31","0","13","0","4","3","0","1","2","0","0"
"DES-PT-02b","10","32.67","38384","TRUE","FALSE","288","239","130","75","119","30","0","13","0","4","3","0","1","3","0","0"
"DES-PT-02b","11","0.36","6904","FALSE","FALSE","288","239","129","73","120","30","0","12","0","4","3","0","1","2","0","0"
"DES-PT-02b","12","0.37","6900","FALSE","FALSE","288","239","130","74","120","27","0","12","0","4","3","0","1","3","0","0"
"DES-PT-02b","13","0.15","6900","FALSE","FALSE","288","239","2","2","119","28","0","13","0","4","3","0","1","0","0","0"
"DES-PT-02b","14","129.53","102496","FALSE","FALSE","288","239","132","76","117","29","0","12","0","4","3","0","1","4","0","0"
"DES-PT-02b","15","0.35","7164","FALSE","FALSE","288","239","129","72","119","31","0","13","0","4","3","0","1","2","0","0"
"DES-PT-02b","16","17.98","22808","TRUE","FALSE","288","239","133","76","115","30","0","13","0","4","3","0","1","3","0","0"
"DES-PT-02b","2","0.35","6904","TRUE","FALSE","288","239","129","72","119","31","0","13","0","4","3","0","1","2","0","0"
"DES-PT-02b","3","5.92","9852","FALSE","FALSE","288","239","143","98","115","17","0","5","0","4","3","0","1","6","0","0"
"DES-PT-02b","4","40.01","39588","TRUE","FALSE","288","239","135","79","115","28","0","12","0","3","2","0","1","4","0","0"
"DES-PT-02b","5","26.58","33904","FALSE","FALSE","288","239","128","71","119","31","0","13","0","4","3","0","1","3","0","0"
"DES-PT-02b","6","50.65","56348","FALSE","FALSE","288","239","129","73","120","30","0","12","0","4","3","0","1","2","0","0"
"DES-PT-02b","7","0.38","6900","FALSE","FALSE","288","239","129","73","120","29","0","12","0","4","3","0","1","3","0","0"
"DES-PT-02b","8","0.36","7164","TRUE","FALSE","288","239","132","75","115","31","0","13","0","4","3","0","1","3","0","0"
"DES-PT-02b","9","0.45","7164","TRUE","FALSE","288","239","142","86","113","25","0","11","0","3","3","0","1","2","0","0"
"DES-PT-05a","1","300.00","209516","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05a","10","0.28","6844","TRUE","FALSE","135","92","135","77","0","1","0","14","0","0","1","0","0","0","0","0"
"DES-PT-05a","11","300.01","258160","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05a","12","300.01","274464","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05a","13","0.28","6844","FALSE","FALSE","135","92","135","76","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-05a","14","101.33","104512","FALSE","FALSE","135","92","135","76","0","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-05a","15","300.01","275700","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05a","16","125.89","121888","FALSE","FALSE","135","92","135","76","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-05a","2","0.36","6844","TRUE","FALSE","135","92","135","76","0","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-05a","3","0.32","6844","FALSE","FALSE","135","92","135","76","0","3","0","14","0","0","2","0","0","0","0","0"
"DES-PT-05a","4","0.19","6840","TRUE","FALSE","135","92","133","75","1","2","0","14","0","1","2","0","0","0","0","0"
"DES-PT-05a","5","300.00","229540","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05a","6","0.45","6844","TRUE","FALSE","135","92","135","77","0","2","0","14","0","0","1","0","0","0","0","0"
"DES-PT-05a","7","165.31","167580","FALSE","FALSE","135","92","133","75","1","2","0","14","0","1","2","0","0","0","0","0"
"DES-PT-05a","8","300.01","246712","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05a","9","0.84","6840","FALSE","FALSE","135","92","135","76","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-05b","1","0.50","6944","TRUE","FALSE","300","251","146","90","114","27","0","11","0","4","3","0","1","6","0","1"
"DES-PT-05b","10","0.47","6940","FALSE","FALSE","300","251","142","86","120","29","0","12","0","4","3","0","1","2","0","0"
"DES-PT-05b","11","0.50","6940","TRUE","FALSE","300","251","145","89","114","29","0","9","0","3","3","0","1","6","0","2"
"DES-PT-05b","12","0.54","6940","FALSE","FALSE","300","251","145","88","117","27","0","13","0","4","3","0","1","4","0","0"
"DES-PT-05b","13","0.52","6944","FALSE","FALSE","300","251","146","92","119","26","0","10","0","4","3","0","1","2","0","0"
"DES-PT-05b","14","300.01","262852","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05b","15","300.01","298700","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05b","16","61.59","52704","FALSE","FALSE","300","251","154","100","112","24","0","10","0","3","2","0","1","4","0","0"
"DES-PT-05b","2","300.01","256836","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05b","3","0.46","6944","TRUE","FALSE","300","251","140","83","120","31","0","13","0","4","3","0","1","2","0","0"
"DES-PT-05b","4","300.01","289984","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05b","5","0.51","6940","TRUE","FALSE","300","251","145","91","118","27","0","12","0","4","1","0","1","3","0","0"
"DES-PT-05b","6","0.57","6940","TRUE","FALSE","300","251","151","99","116","22","0","8","0","4","3","0","1","4","0","0"
"DES-PT-05b","7","300.01","259724","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05b","8","300.00","244400","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-05b","9","300.01","315484","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","1","300.01","296948","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","10","0.34","6700","TRUE","FALSE","155","112","155","96","0","2","0","14","0","0","2","0","0","0","0","0"
"DES-PT-10a","11","300.01","276664","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","12","300.01","223464","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","13","0.34","6704","FALSE","FALSE","155","112","153","95","1","2","0","14","0","1","2","0","0","0","0","0"
"DES-PT-10a","14","0.59","6700","FALSE","FALSE","155","112","155","96","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-10a","15","0.50","6700","TRUE","FALSE","155","112","155","96","0","4","0","14","0","0","2","0","0","0","0","0"
"DES-PT-10a","16","300.01","231528","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","2","300.01","267384","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","3","300.00","250500","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","4","1.45","6700","FALSE","FALSE","155","112","155","96","0","0","0","14","0","0","2","0","0","0","0","0"
"DES-PT-10a","5","300.01","231592","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","6","300.01","267828","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","7","300.01","271280","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","8","300.01","226636","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10a","9","0.34","6704","TRUE","FALSE","155","112","153","96","1","1","0","14","0","1","1","0","0","0","0","0"
"DES-PT-10b","1","0.79","7012","TRUE","FALSE","320","271","165","110","118","29","0","12","0","3","3","0","1","3","0","0"
"DES-PT-10b","10","0.73","7012","FALSE","FALSE","320","271","161","105","120","30","0","12","0","4","3","0","1","2","0","0"
"DES-PT-10b","11","5.81","10852","FALSE","FALSE","320","271","160","103","119","31","0","13","0","4","3","0","1","3","0","0"
"DES-PT-10b","12","300.01","248432","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DES-PT-10b","13","0.78","7016","TRUE","FALSE","320","271","166","110","110","30","0","11","0","4","3","0","1","7","0","1"
