"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L","rule M","rule N"
"ASLink-PT-05a","7","300.00","77468","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","8","300.01","171872","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05a","9","300.00","112340","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","1","13.14","12168","TRUE","FALSE","2430","3040","869","1555","1348","93","76","20","0","10","0","0","0","69","0","0","0","0"
"ASLink-PT-05b","10","300.01","150980","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","11","300.00","108324","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","12","12.84","12168","FALSE","FALSE","2430","3040","879","1562","1347","96","75","19","0","7","0","0","0","61","0","0","0","0"
"ASLink-PT-05b","13","300.01","255712","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","14","300.01","226512","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","15","300.01","205908","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","16","300.01","246480","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","2","300.01","167580","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","3","300.01","214844","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","4","300.01","184136","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","5","300.01","228436","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","6","300.00","123996","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","7","300.01","223868","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","8","300.01","273768","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-05b","9","300.01","119464","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","1","35.74","23576","TRUE","FALSE","1406","2100","988","1755","237","68","84","23","0","12","0","0","0","58","0","0","0","0"
"ASLink-PT-06a","10","300.01","189644","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","11","300.00","122144","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","12","300.00","122248","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","13","300.00","80368","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","14","300.01","159872","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","15","300.02","492984","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","16","5.22","10036","FALSE","FALSE","1406","2100","988","1755","237","68","84","23","0","12","0","0","0","58","0","0","0","0"
"ASLink-PT-06a","2","3.33","10044","FALSE","FALSE","1406","2100","1031","1783","231","66","81","23","0","0","0","0","0","37","0","0","0","0"
"ASLink-PT-06a","3","3.77","10036","FALSE","FALSE","1406","2100","990","1757","236","67","84","23","0","12","0","0","0","57","0","0","0","0"
"ASLink-PT-06a","4","300.00","88484","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","5","300.01","185024","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","6","3.96","10040","TRUE","FALSE","1406","2100","988","1755","236","68","84","23","0","12","0","0","0","59","0","0","0","0"
"ASLink-PT-06a","7","4.28","10036","TRUE","FALSE","1406","2100","989","1756","235","68","84","23","0","12","0","0","0","59","0","0","0","0"
"ASLink-PT-06a","8","300.00","131420","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06a","9","300.00","152804","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06b","1","300.01","149372","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06b","10","300.01","282416","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06b","11","300.01","228712","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06b","12","300.01","254368","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-06b","13","300.01","179568","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
