,model name,query index,base-rules@verification time,with-r-last@verification time,veri time ratio,base-rules@state space size,with-r-last@state space size,state space ratio,net size,with-r-last@reduce time,base-rules@answer
8903,MAPK-PT-00008,12,0.08,0.19,0.42105263157894735,78948889,17002021,4.643500263880394,52,5.8e-05,TRUE
8904,ShieldRVt-PT-003B,6,0.01,0.03,0.33333333333333337,316383,67135,4.712638713040888,306,0.000371,FALSE
8905,CloudReconfiguration-PT-317,16,0.1,0.19,0.5263157894736842,3051262,645613,4.726147088116256,5686,0.02818,TRUE
8906,HealthRecord-PT-01,16,0.02,0.44,0.045454545454545456,24933,5253,4.746430611079383,335,0.001374,TRUE
8907,HealthRecord-PT-01,6,0.01,0.02,0.5,24932,5252,4.747143945163747,335,0.001344,FALSE
8908,ShieldRVt-PT-004B,15,0.01,0.06,0.16666666666666669,40078081,8220673,4.875279797651603,406,0.000455,TRUE
8909,FMS-PT-00010,16,0.03,0.05,0.6,233601,46905,4.980300607611129,42,7.7e-05,FALSE
8910,ShieldRVt-PT-004B,8,0.01,0.06,0.16666666666666669,20689922,4141058,4.9962888711049205,406,0.000486,TRUE
8911,Angiogenesis-PT-05,4,0.01,0.24,0.04166666666666667,459975012,91201960,5.0434772673745165,103,0.000219,FALSE
8912,GPUForwardProgress-PT-04b,9,0.02,0.14,0.14285714285714285,47647,9447,5.043611728591087,229,0.000349,TRUE
8913,Angiogenesis-PT-05,2,0.01,0.22,0.045454545454545456,450763209,89335678,5.045724385726383,103,0.000224,TRUE
8914,HealthRecord-PT-01,13,0.02,0.39,0.05128205128205128,33708,6646,5.071922961179657,335,0.001008,FALSE
8916,ERK-PT-000001,14,0.01,0.25,0.04,31,6,5.166666666666667,22,5.1e-05,FALSE
8915,ERK-PT-000001,6,0.01,0.24,0.04166666666666667,31,6,5.166666666666667,22,6.3e-05,FALSE
8917,DiscoveryGPU-PT-06b,15,0.02,0.11,0.18181818181818182,18374499,3542932,5.186240943941346,378,0.000621,TRUE
8918,ShieldRVt-PT-005B,9,0.03,0.01,3.0,671304417,127755841,5.2545888449828295,506,0.000568,FALSE
8919,CloudReconfiguration-PT-301,8,0.1,0.1,1.0,2101148,397040,5.292031029619182,5678,0.027508,TRUE
8920,CloudReconfiguration-PT-310,4,0.08,0.24,0.33333333333333337,7865058,1468185,5.356993839332237,5680,0.022811,FALSE
8921,FMS-PT-00010,1,0.04,0.16,0.25,310378190,57354485,5.411576618637583,42,7.1e-05,TRUE
8922,CloudReconfiguration-PT-309,3,0.1,0.48,0.20833333333333334,2810600,517003,5.4363320909163,5680,0.027138,FALSE
8923,CloudReconfiguration-PT-317,11,0.08,0.11,0.7272727272727273,3570496,652103,5.475355887030116,5686,0.028624,TRUE
8924,CloudReconfiguration-PT-320,12,0.09,0.29,0.3103448275862069,3816414,692553,5.510645394648496,5686,0.02914,FALSE
8925,CloudReconfiguration-PT-316,15,0.13,0.11,1.1818181818181819,4290777,778550,5.511241410314045,5680,0.031483,TRUE
8926,CloudReconfiguration-PT-319,14,0.07,0.19,0.368421052631579,2345127,424291,5.527166496578999,5686,0.028018,TRUE
8927,CloudReconfiguration-PT-308,16,0.03,0.22,0.13636363636363635,3016922,540418,5.582571268906661,5680,0.027486,TRUE
8928,CloudReconfiguration-PT-307,6,0.06,0.32,0.1875,1613147,286620,5.628173190984579,5678,0.028914,TRUE
8929,CloudReconfiguration-PT-313,15,0.27,0.22,1.2272727272727273,3876285,677964,5.717538099368108,5680,0.028826,FALSE
8930,CloudReconfiguration-PT-319,9,0.05,0.02,2.5,2382207,410096,5.808900842729507,5686,0.029356,FALSE
8931,CloudReconfiguration-PT-302,7,0.02,0.08,0.25,4874924,835429,5.835234352649956,5680,0.029458,TRUE
8932,CloudReconfiguration-PT-310,16,0.02,1.36,0.014705882352941176,3357218,573946,5.849362135113756,5680,0.028963,FALSE
8933,CloudReconfiguration-PT-313,16,0.14,1.38,0.10144927536231886,4227318,719836,5.872612650659317,5680,0.028674,FALSE
8934,CloudReconfiguration-PT-304,8,0.02,0.32,0.0625,2804550,477368,5.875027232659081,5678,0.029335,TRUE
8935,CloudReconfiguration-PT-304,11,0.1,0.21,0.4761904761904762,2547050,432551,5.888438588744449,5678,0.028774,TRUE
8936,CloudReconfiguration-PT-301,9,0.03,0.02,1.5,1835878,311624,5.89132415988499,5678,0.027197,FALSE
8937,CloudReconfiguration-PT-313,12,0.03,0.29,0.10344827586206896,51450304,8643780,5.95229216847259,5680,0.128122,FALSE
8938,CloudReconfiguration-PT-312,3,0.07,0.16,0.43750000000000006,3958549,663695,5.964409856937298,5680,0.029033,FALSE
8939,CloudReconfiguration-PT-314,13,0.02,0.15,0.13333333333333333,2227374,371343,5.998158037178565,5680,0.029534,FALSE
8940,CloudReconfiguration-PT-315,8,0.05,0.41,0.12195121951219513,2363604,388665,6.081339971440701,5680,0.028882,FALSE
8941,CloudReconfiguration-PT-303,9,0.02,0.51,0.0392156862745098,807810,132830,6.081532786268163,5678,0.027614,FALSE
8942,CloudReconfiguration-PT-314,8,0.04,0.03,1.3333333333333335,1592218,259667,6.131768765380276,5680,0.027806,FALSE
8943,CloudReconfiguration-PT-307,12,0.09,0.26,0.34615384615384615,2231666,361165,6.179076045574737,5678,0.032086,TRUE
8944,CloudReconfiguration-PT-309,14,0.05,0.41,0.12195121951219513,11157945,1804564,6.183180535575352,5680,0.03115,FALSE
8945,CloudReconfiguration-PT-307,16,0.46,0.53,0.8679245283018868,1556422,247888,6.278730717098044,5678,0.029041,TRUE
8946,CloudReconfiguration-PT-320,3,0.07,0.19,0.368421052631579,3818598,600644,6.357506276596453,5686,0.029,FALSE
8947,CloudReconfiguration-PT-318,6,0.03,0.29,0.10344827586206896,4915533,765909,6.41790734930651,5686,0.029041,FALSE
8948,CloudReconfiguration-PT-304,12,0.07,0.18,0.38888888888888895,6572791,1015701,6.4711868945683815,5678,0.031434,TRUE
8949,CloudReconfiguration-PT-302,14,0.03,0.18,0.16666666666666666,3725955,573799,6.493484652291134,5680,0.02859,FALSE
8950,CloudReconfiguration-PT-315,4,0.11,0.12,0.9166666666666667,2874749,438427,6.5569615922377045,5680,0.02882,FALSE
8951,CloudReconfiguration-PT-317,9,0.06,0.07,0.857142857142857,4821467,733647,6.571916739249257,5686,0.030989,FALSE
8952,CloudReconfiguration-PT-302,8,2.68,0.04,67.0,6291726,955629,6.58385838018729,5680,0.029954,FALSE
8953,CloudReconfiguration-PT-311,16,0.07,0.31,0.22580645161290325,1985746,301437,6.587598735390811,5680,0.028865,TRUE
8954,CloudReconfiguration-PT-319,3,0.05,0.4,0.125,2629567,399105,6.58865962591298,5686,0.028922,FALSE
8955,CloudReconfiguration-PT-314,14,0.19,0.17,1.1176470588235294,2379819,360491,6.601604478336491,5680,0.029313,FALSE
8956,CloudReconfiguration-PT-304,3,0.03,0.22,0.13636363636363635,2238814,338241,6.618990601375942,5678,0.028506,FALSE
8957,CloudReconfiguration-PT-313,4,0.1,0.25,0.4,3240100,489323,6.621597595044582,5680,0.028607,FALSE
8958,CloudReconfiguration-PT-306,7,0.03,0.24,0.125,3921252,585461,6.6977168419416495,5678,0.034001,FALSE
8959,CloudReconfiguration-PT-303,8,0.08,1.36,0.058823529411764705,1094516,163099,6.710746233882489,5678,0.028748,FALSE
8960,CloudReconfiguration-PT-314,10,0.08,0.08,1.0,2274801,337574,6.738673594530384,5680,0.029085,FALSE
8961,CloudReconfiguration-PT-305,14,0.05,0.27,0.18518518518518517,2508544,371586,6.750910960046934,5680,0.02865,TRUE
8962,CloudReconfiguration-PT-315,10,0.1,0.15,0.6666666666666667,4606835,682353,6.751395538672798,5680,0.031277,FALSE
8963,CloudReconfiguration-PT-313,13,0.08,0.65,0.12307692307692307,4834842,715564,6.756687032885948,5680,0.029785,FALSE
8964,CloudReconfiguration-PT-302,10,0.06,0.04,1.5,8676929,1277997,6.789475249159427,5680,0.029405,FALSE
8965,CloudReconfiguration-PT-306,8,0.02,0.15,0.13333333333333333,1419287,208379,6.811084610253433,5678,0.027543,FALSE
8966,CloudReconfiguration-PT-315,9,0.04,0.1,0.39999999999999997,5299460,775418,6.834326776009842,5680,0.03265,TRUE
8967,CloudReconfiguration-PT-308,8,0.08,0.2,0.39999999999999997,8166252,1194365,6.83731690061246,5680,0.031403,TRUE
8968,CloudReconfiguration-PT-305,9,0.02,0.16,0.125,5978047,872822,6.849102107875375,5680,0.029273,FALSE
8969,CloudReconfiguration-PT-304,5,0.03,0.25,0.12,3327869,483839,6.878050343192673,5678,0.029949,FALSE
8970,CloudReconfiguration-PT-320,4,0.12,0.4,0.3,18208252,2640449,6.895892327403407,5686,0.028309,FALSE
8971,CloudReconfiguration-PT-320,11,0.03,0.24,0.125,4064515,588273,6.909232618189174,5686,0.02889,TRUE
8972,CloudReconfiguration-PT-315,13,0.05,0.12,0.4166666666666667,2331579,337440,6.909610597439545,5680,0.028227,FALSE
8973,CloudReconfiguration-PT-318,9,0.04,0.04,1.0,6910814,986312,7.006722010884994,5686,0.029274,TRUE
8974,CloudReconfiguration-PT-315,14,0.11,0.03,3.666666666666667,2967295,418654,7.087702494183741,5680,0.029792,TRUE
8975,CloudReconfiguration-PT-304,1,0.04,0.11,0.36363636363636365,2932304,412042,7.116517248241684,5678,0.029041,TRUE
8976,CloudReconfiguration-PT-311,1,0.12,0.01,12.0,1737224,243587,7.1318420112731795,5680,0.028685,TRUE
8977,CloudReconfiguration-PT-308,3,0.15,0.47,0.3191489361702128,17310924,2399475,7.214463163817085,5680,0.024132,FALSE
8978,ShieldRVt-PT-005B,6,0.02,0.06,0.33333333333333337,514035580,70911775,7.24894532678106,506,0.00058,TRUE
8979,CloudReconfiguration-PT-304,4,0.02,0.22,0.09090909090909091,2832245,388317,7.293641535137529,5678,0.02899,FALSE
8980,CloudReconfiguration-PT-313,2,0.04,0.66,0.06060606060606061,22533040,3071665,7.335773920658665,5680,0.031331,FALSE
8981,CloudReconfiguration-PT-304,10,0.02,0.26,0.07692307692307693,4259419,580636,7.335781797890589,5678,0.031369,FALSE
8982,CloudReconfiguration-PT-308,13,0.07,0.46,0.15217391304347827,13739568,1870626,7.344903791564962,5680,0.031989,FALSE
8983,CloudReconfiguration-PT-306,1,0.05,0.11,0.4545454545454546,5639273,767750,7.345194399218496,5678,0.0371,FALSE
8984,CloudReconfiguration-PT-310,2,1.79,0.85,2.1058823529411765,9214661,1253150,7.353198739177273,5680,0.031894,FALSE
8985,CloudReconfiguration-PT-307,1,0.04,0.03,1.3333333333333335,9111037,1237765,7.360877872617177,5678,0.027313,FALSE
8986,CloudReconfiguration-PT-313,3,0.1,0.24,0.4166666666666667,6111470,829858,7.364476814105545,5680,0.029927,TRUE
8987,CloudReconfiguration-PT-308,7,0.03,0.17,0.1764705882352941,6126656,827204,7.406463218262968,5680,0.029561,TRUE
8988,CloudReconfiguration-PT-306,5,0.04,0.49,0.0816326530612245,1230522,164694,7.471565448650224,5678,0.029169,TRUE
8989,CloudReconfiguration-PT-316,12,0.03,0.03,1.0,2905746,386856,7.5111824554873134,5680,0.028818,FALSE
8990,CloudReconfiguration-PT-312,16,0.09,0.9,0.09999999999999999,20077314,2669716,7.520393180398215,5680,0.026394,TRUE
8991,HealthRecord-PT-02,12,0.04,0.32,0.125,1092208,144509,7.558062127618349,344,0.001448,FALSE
8992,CloudReconfiguration-PT-301,13,0.03,0.04,0.75,2649134,349989,7.569192174611202,5678,0.028988,FALSE
8993,CloudReconfiguration-PT-301,5,0.03,0.17,0.1764705882352941,9201365,1213976,7.579527931359434,5678,0.03269,FALSE
8994,CloudReconfiguration-PT-309,13,0.14,0.58,0.24137931034482762,4954076,653421,7.581752040414985,5680,0.029163,FALSE
8995,CloudReconfiguration-PT-305,4,0.15,0.26,0.5769230769230769,5352317,698334,7.664408434932282,5680,0.033597,TRUE
8996,CloudReconfiguration-PT-305,11,0.05,0.21,0.2380952380952381,2993465,387760,7.7198911697957495,5680,0.029395,FALSE
8997,CloudReconfiguration-PT-318,10,0.02,0.12,0.16666666666666669,8562928,1108011,7.7281976442472144,5686,0.031121,TRUE
8998,CloudReconfiguration-PT-305,2,1.33,0.57,2.3333333333333335,4581864,590853,7.754659788475306,5680,0.029752,TRUE
8999,CloudReconfiguration-PT-310,5,13.85,2.56,5.41015625,10781189,1381501,7.803967568608347,5680,0.03635,TRUE
9000,CloudReconfiguration-PT-316,1,0.07,0.04,1.7500000000000002,6725562,861665,7.805309488026089,5680,0.030832,FALSE
9001,CloudReconfiguration-PT-316,8,0.12,0.09,1.3333333333333333,11357740,1451560,7.824506048664885,5680,0.036019,FALSE
9002,CloudReconfiguration-PT-314,15,0.06,0.09,0.6666666666666666,2976260,380033,7.831583046735415,5680,0.02944,TRUE
9003,CloudReconfiguration-PT-305,10,0.03,0.22,0.13636363636363635,3014148,383717,7.855132819239179,5680,0.029193,FALSE
9004,GPUForwardProgress-PT-04b,15,0.05,0.13,0.38461538461538464,17337,2207,7.855459900317173,229,0.000336,FALSE
9005,CloudReconfiguration-PT-313,9,0.18,0.2,0.8999999999999999,4576392,582531,7.856048862635636,5680,0.029209,FALSE
9006,CloudReconfiguration-PT-318,15,0.05,0.66,0.07575757575757576,30390540,3856464,7.8804158420770944,5686,0.034945,TRUE
9007,CloudReconfiguration-PT-317,7,0.06,0.27,0.2222222222222222,3648298,457682,7.971250781110029,5686,0.029587,FALSE
9008,CloudReconfiguration-PT-319,7,0.07,0.11,0.6363636363636365,7493715,935391,8.011318261561208,5686,0.032497,TRUE
9009,CloudReconfiguration-PT-314,5,0.02,0.2,0.09999999999999999,3005266,374535,8.023992417264074,5680,0.029637,TRUE
9010,CloudReconfiguration-PT-303,7,0.08,0.41,0.1951219512195122,2274664,282704,8.046097685211388,5678,0.032062,TRUE
9011,CloudReconfiguration-PT-314,9,0.02,0.02,1.0,3381450,419211,8.066224407279389,5680,0.030304,FALSE
9012,CloudReconfiguration-PT-309,12,0.05,0.29,0.1724137931034483,4556513,564751,8.068180490162922,5680,0.029309,FALSE
9013,CloudReconfiguration-PT-320,16,0.13,0.26,0.5,10652525,1319478,8.073287315135227,5686,0.034674,FALSE
9014,CloudReconfiguration-PT-316,14,0.04,0.1,0.39999999999999997,12546977,1547005,8.110495441191205,5680,0.028328,TRUE
9015,CloudReconfiguration-PT-315,6,0.09,0.03,3.0,3748119,461449,8.122498911038923,5680,0.030298,TRUE
9016,CloudReconfiguration-PT-305,15,0.02,0.4,0.049999999999999996,7633643,938057,8.137717644023764,5680,0.030683,TRUE
9017,CloudReconfiguration-PT-320,14,0.2,0.23,0.8695652173913043,13838645,1698514,8.1475012864186,5686,0.034572,TRUE
9018,CloudReconfiguration-PT-315,2,0.03,0.21,0.14285714285714285,5240748,642918,8.151502991050181,5680,0.029552,FALSE
9019,CloudReconfiguration-PT-312,4,0.1,0.29,0.3448275862068966,5443945,666792,8.164382596071938,5680,0.029641,FALSE
9020,CloudReconfiguration-PT-317,14,0.04,0.13,0.3076923076923077,9962582,1218939,8.17315878809358,5686,0.033624,TRUE
9021,CloudReconfiguration-PT-316,4,0.07,0.08,0.8750000000000001,3878132,472631,8.205411832909817,5680,0.031144,FALSE
9022,CloudReconfiguration-PT-306,16,0.05,0.56,0.08928571428571429,4894274,595782,8.214873896828035,5678,0.037333,FALSE
9023,CloudReconfiguration-PT-310,15,0.03,0.4,0.075,3183089,386017,8.245981394601792,5680,0.029162,TRUE
9024,CloudReconfiguration-PT-302,13,0.11,0.03,3.666666666666667,7990769,967855,8.25616337157942,5680,0.031749,FALSE
9025,CloudReconfiguration-PT-304,7,0.03,0.19,0.15789473684210525,4653034,563056,8.263892046261828,5678,0.030033,TRUE
9026,CloudReconfiguration-PT-312,7,0.06,0.27,0.2222222222222222,3308302,400246,8.265671611958645,5680,0.027083,TRUE
9027,CloudReconfiguration-PT-314,12,0.18,0.09,2.0,8047545,970342,8.29351403937993,5680,0.035114,TRUE
9028,CloudReconfiguration-PT-320,5,0.14,0.16,0.8750000000000001,4882731,586907,8.319428802178198,5686,0.029728,FALSE
9029,CloudReconfiguration-PT-310,14,0.03,0.39,0.07692307692307691,2866293,343648,8.340781846540645,5680,0.028971,FALSE
9030,CloudReconfiguration-PT-310,3,0.04,0.25,0.16,3028618,362951,8.344426658143936,5680,0.029751,TRUE
9031,CloudReconfiguration-PT-319,12,0.06,0.2,0.3,4139554,496041,8.345185176225351,5686,0.030805,TRUE
9032,CloudReconfiguration-PT-311,3,0.03,0.73,0.0410958904109589,3903563,466954,8.359630713089512,5680,0.029923,FALSE
9033,CloudReconfiguration-PT-308,1,0.03,0.07,0.4285714285714285,5266166,629909,8.360201235416545,5680,0.03032,TRUE
9034,CloudReconfiguration-PT-317,1,0.11,0.04,2.75,4165303,498172,8.361174453803104,5686,0.029698,FALSE
9035,CloudReconfiguration-PT-306,6,0.04,0.5,0.08,8446531,1004564,8.408156175216313,5678,0.035915,FALSE
9036,CloudReconfiguration-PT-305,5,0.04,0.44,0.09090909090909091,4699901,558848,8.409980889257902,5680,0.029794,FALSE
9037,CloudReconfiguration-PT-316,9,0.11,0.11,1.0,9637744,1145470,8.413789972674971,5680,0.03224,TRUE
9038,CloudReconfiguration-PT-305,1,0.05,0.26,0.19230769230769232,7884321,935933,8.424022873432179,5680,0.032938,TRUE
9039,CloudReconfiguration-PT-312,15,0.03,0.25,0.12,6854844,811584,8.446253252898037,5680,0.029895,TRUE
9040,CloudReconfiguration-PT-302,5,0.01,0.08,0.125,4889040,577118,8.471473771395104,5680,0.029606,FALSE
9041,CloudReconfiguration-PT-305,16,0.06,1.41,0.0425531914893617,6282531,741371,8.474206571338776,5680,0.03293,FALSE
9042,CloudReconfiguration-PT-318,14,0.08,0.11,0.7272727272727273,6921998,811840,8.526308139534883,5686,0.029597,FALSE
9043,CloudReconfiguration-PT-306,15,1.51,0.78,1.935897435897436,1592715,186455,8.542087903247433,5678,0.029665,TRUE
9044,CloudReconfiguration-PT-301,2,0.15,0.08,1.875,3266800,382420,8.542440248940954,5678,0.029372,FALSE
9045,CloudReconfiguration-PT-308,2,0.03,1.27,0.023622047244094488,5526423,646533,8.547781783760458,5680,0.029722,TRUE
9046,CloudReconfiguration-PT-306,4,0.04,0.42,0.09523809523809525,5216760,609672,8.556666535448569,5678,0.035739,FALSE
9047,CloudReconfiguration-PT-307,15,0.06,0.38,0.15789473684210525,11172412,1305341,8.558998759711065,5678,0.032371,TRUE
9048,CloudReconfiguration-PT-320,15,0.09,0.05,1.7999999999999998,23232888,2710512,8.57140200818148,5686,0.027623,FALSE
9049,CloudReconfiguration-PT-304,2,0.05,1.46,0.03424657534246576,9083840,1057929,8.586436329848222,5678,0.03457,FALSE
9050,CloudReconfiguration-PT-319,10,0.01,0.17,0.058823529411764705,3593184,418252,8.590954735422663,5686,0.029745,FALSE
9051,CloudReconfiguration-PT-314,1,0.11,0.02,5.5,6197655,721041,8.595426612356302,5680,0.031394,TRUE
9052,CloudReconfiguration-PT-315,15,0.08,0.05,1.5999999999999999,8888019,1030822,8.622263591580312,5680,0.034765,FALSE
9053,CloudReconfiguration-PT-311,10,0.02,0.02,1.0,2890961,335041,8.62867828116559,5680,0.029711,TRUE
9054,CloudReconfiguration-PT-306,11,0.11,0.23,0.47826086956521735,1314324,152283,8.630799235633656,5678,0.029405,FALSE
9055,CloudReconfiguration-PT-312,6,0.02,0.26,0.07692307692307693,4954146,573280,8.641756209879988,5680,0.029302,FALSE
9056,CloudReconfiguration-PT-309,15,0.04,0.32,0.125,12013619,1386332,8.665758995680688,5680,0.032346,TRUE
9057,CloudReconfiguration-PT-303,15,0.02,0.03,0.6666666666666667,1784680,205604,8.680181319429582,5678,0.02958,TRUE
9058,CloudReconfiguration-PT-315,1,0.02,0.05,0.39999999999999997,12343951,1421246,8.685302192583128,5680,0.040805,FALSE
9059,CloudReconfiguration-PT-306,9,0.05,0.38,0.13157894736842105,1951173,224081,8.707445075664603,5678,0.030344,TRUE
9060,CloudReconfiguration-PT-302,15,0.01,0.34,0.029411764705882353,4477791,511123,8.760691653476757,5680,0.029052,TRUE
9061,CloudReconfiguration-PT-308,6,0.08,0.47,0.17021276595744683,5467492,623820,8.76453464140297,5680,0.029573,FALSE
9062,HealthRecord-PT-01,8,0.01,0.13,0.07692307692307693,170683,19433,8.78315236968044,335,0.00113,FALSE
9063,CloudReconfiguration-PT-314,16,0.02,0.16,0.125,3102144,352153,8.809080144141893,5680,0.029364,FALSE
9064,CloudReconfiguration-PT-317,2,0.13,0.04,3.25,4807907,544480,8.830272920952101,5686,0.029499,TRUE
9065,CloudReconfiguration-PT-309,11,0.07,0.22,0.31818181818181823,4815234,545070,8.834157080741923,5680,0.029462,TRUE
9066,CloudReconfiguration-PT-402,11,0.04,0.2,0.19999999999999998,93700551,10571348,8.863633190393506,7817,0.042483,FALSE
9067,CloudReconfiguration-PT-316,10,0.04,0.08,0.5,13969126,1569979,8.897651497249326,5680,0.028541,FALSE
9068,CloudReconfiguration-PT-310,7,0.1,0.3,0.33333333333333337,13357867,1501187,8.898203221850443,5680,0.028759,FALSE
9069,CloudReconfiguration-PT-310,11,0.04,0.21,0.1904761904761905,4089886,458251,8.924990889272474,5680,0.029633,TRUE
9070,CloudReconfiguration-PT-304,13,0.02,0.73,0.027397260273972605,3026319,338383,8.94347233755833,5678,0.029142,FALSE
9071,CloudReconfiguration-PT-301,1,0.06,0.03,2.0,3026319,338383,8.94347233755833,5678,0.028745,FALSE
9072,CloudReconfiguration-PT-304,15,0.02,0.41,0.04878048780487805,3006286,334727,8.98130715478584,5678,0.029123,TRUE
9073,CloudReconfiguration-PT-303,13,1.46,0.24,6.083333333333333,1251141,139201,8.988017327461728,5678,0.029746,FALSE
9074,CloudReconfiguration-PT-304,14,0.07,0.39,0.1794871794871795,3493472,388557,8.990886793958158,5678,0.029314,FALSE
9075,CloudReconfiguration-PT-312,8,0.05,0.24,0.20833333333333334,4736856,526386,8.998825956617388,5680,0.029035,TRUE
9076,CloudReconfiguration-PT-309,4,0.05,0.17,0.29411764705882354,4736856,526386,8.998825956617388,5680,0.028691,FALSE
9077,CloudReconfiguration-PT-316,2,0.14,0.05,2.8000000000000003,3039685,337785,8.998875024053762,5680,0.029047,TRUE
9078,CloudReconfiguration-PT-307,3,0.08,0.41,0.1951219512195122,4386555,486383,9.018725983432809,5678,0.033047,FALSE
9079,CloudReconfiguration-PT-319,11,0.05,0.09,0.5555555555555556,3587975,397338,9.030032365391682,5686,0.030108,TRUE
9080,HealthRecord-PT-01,2,0.02,0.18,0.11111111111111112,33700,3731,9.032430983650496,335,0.001083,FALSE
9081,CloudReconfiguration-PT-308,14,0.15,0.54,0.27777777777777773,12296952,1360638,9.03763675569843,5680,0.033038,TRUE
9082,CloudReconfiguration-PT-301,11,0.03,0.08,0.375,3289926,363773,9.043898255230598,5678,0.029278,FALSE
9083,CloudReconfiguration-PT-308,4,0.03,0.15,0.2,5164296,570948,9.04512495008302,5680,0.0297,TRUE
9084,CloudReconfiguration-PT-318,1,0.1,0.08,1.25,7070157,778714,9.079273006521008,5686,0.029097,FALSE
9085,CloudReconfiguration-PT-305,13,0.02,0.32,0.0625,3668925,401833,9.130472111548828,5680,0.029267,TRUE
9086,CloudReconfiguration-PT-304,6,0.03,0.32,0.09375,2962682,323765,9.150717341281485,5678,0.02908,FALSE
9087,CloudReconfiguration-PT-320,13,0.17,0.28,0.6071428571428571,17235405,1881504,9.160440264809429,5686,0.033945,TRUE
9088,CloudReconfiguration-PT-316,5,0.12,0.09,1.3333333333333333,3540212,386172,9.167448701614825,5680,0.029371,TRUE
9089,CloudReconfiguration-PT-313,11,0.09,0.23,0.3913043478260869,12485339,1355766,9.209066313803415,5680,0.032954,TRUE
9090,BART-PT-002,2,0.02,0.14,0.14285714285714285,5797,628,9.230891719745223,878,0.007241,FALSE
9091,CloudReconfiguration-PT-319,6,0.01,0.07,0.14285714285714285,3420778,368051,9.294304321955382,5686,0.029892,TRUE
9092,CloudReconfiguration-PT-317,13,0.28,0.03,9.333333333333334,3664924,393118,9.32270717697994,5686,0.028948,FALSE
9093,CloudReconfiguration-PT-311,15,0.09,0.67,0.13432835820895522,11860404,1270572,9.334696498899708,5680,0.030037,TRUE
9094,CloudReconfiguration-PT-312,13,0.14,0.37,0.3783783783783784,13393152,1425542,9.39512971206741,5680,0.033037,FALSE
9095,CloudReconfiguration-PT-302,1,0.02,0.13,0.15384615384615385,6937594,737883,9.402024440189027,5680,0.030393,FALSE
9096,CloudReconfiguration-PT-311,6,0.02,0.59,0.03389830508474576,2327065,247113,9.417007603808784,5680,0.029296,TRUE
